communityId,unitType,unitCategory,unitNumber,status,available,moveout,priorRent,sf,pmsUnitType,offset,amenities,amenityAmount,leaseTerm,baseRent,totalConcession,effectiveRent
571a64f73004565451453b72,2X2 ,2X2A,H838,Vacant Ready,4/22/16,1/29/16,1133,923,181.b1r,0," b1r - Devonshire Reno Adj, Renovated 2 BD, Top Floor, View",-65,12,1230,0,1230
571a64f73004565451453b72,2X2 ,2X2A,H808,On Notice,6/9/16,5/30/16,1078,923,181.b1r,0," b1r - Devonshire Reno Adj, Renovated 2 BD, View, Walk In Level",-60,10,1280,0,1280
571a64f73004565451453b72,2X2A ,2X2A,,,,,,,,,,,,,,
571a64f73004565451453b72,2X2A ,2X2A,E523,Vacant Ready,4/22/16,3/14/16,1198,1017,181.b2r,0," Renovated 2 BD, View-Courtyard",10,12,1250,0,1250
571a64f73004565451453b72,2X2A ,2X2A,L1125,Vacant Ready,4/22/16,12/8/15,1265,1017,181.b2r,0," Renovated 2 BD, Top Floor, View-Greenbelt",10,12,1250,0,1250
571a64f73004565451453b72,2X2A ,2X2A,F626,Vacant Unavailable,4/23/16,4/6/16,1385,1017,181.b2r,0, Renovated 2 BD,10,12,1250,0,1250
571a64f73004565451453b72,2X2A ,2X2A,F628,On Notice,5/25/16,5/15/16,1170,1017,181.b2r,0, Renovated 2 BD,10,11,1300,0,1300
571a64f73004565451453b72,2X2A ,2X2A,L1121,On Notice,5/28/16,5/18/16,1389,1017,181.b2r,0," Renovated 2 BD, Top Floor, View-Greenbelt",10,11,1300,0,1300
571a64f73004565451453b72,2X2A ,2X2A,F622,On Notice,6/9/16,5/30/16,1335,1017,181.b2r,0, Renovated 2 BD,10,11,1300,0,1300
571a64f73004565451453b72,2X2A ,2X2A,F632,On Notice,6/26/16,6/16/16,1415,1017,181.b2r,0," Renovated 2 BD, Top Floor",10,10,1295,0,1295
571a64f73004565451453b72,2X2A ,2X2A,E538,On Notice,6/28/16,6/18/16,1345,1017,181.b2r,0," Renovated 2 BD, Top Floor",10,10,1300,0,1300
571a64f73004565451453b72,2X2A ,2X2A,E528,On Notice,6/29/16,6/19/16,1385,1017,181.b2r,0, Renovated 2 BD,10,10,1300,0,1300
571a64f73004565451453b72,2X2A ,2X2A,K1023,On Notice,7/1/16,6/21/16,1385,1017,181.b2r,0," Renovated 2 BD, Top Floor, View-Courtyard",10,10,1300,0,1300
571a64f73004565451453b73,1X1 ,1X1,,,,,,,,,,,,,,
571a64f73004565451453b73,1X1 ,1X1,B011,On Notice,5/28/16,5/18/16,1070,750,182.a1r,0," Corner Unit, Renovated 1 BD, Walk In Level, Washer/Dryer-In Unit, White Cabinets",55,10,1150,0,1150
571a64f73004565451453b73,1X1A ,1X1,,,,,,,,,,,,,,
571a64f73004565451453b73,1X1A ,1X1,J073,On Notice,5/10/16,4/30/16,1380,844,182.a2r,35," Central Air/Heat, Garage/Private Parking, Renovated 1 BD, Walk In Level, Washer/Dryer-In Unit",185,10,1350,0,1350
571a64f73004565451453b73,1X1A ,1X1,I063,On Notice,6/6/16,5/27/16,1221,844,182.a2r,35," Central Air/Heat, Garage/Private Parking, Renovated 1 BD, Walk In Level, Washer/Dryer-In Unit",185,12,1355,0,1355
571a64f73004565451453b73,2X2 ,2X2,,,,,,,,,,,,,,
571a64f73004565451453b73,2X2 ,2X2,K083,On Notice,5/25/16,5/15/16,1175,1041,182.c1r,0," Corner Unit, Renovated 2 BD, Walk In Level, White Cabinets",55,10,1300,0,1300
571a64f73004565451453b73,2X2 ,2X2,L091,On Notice,6/28/16,6/18/16,1205,1041,182.c1,0," c1 - Iris Classic Adj, Classic 2 BD, Corner Unit, Walk In Level, Washer/Dryer-In Unit",-10,10,1235,0,1235
571a64f73004565451453b73,2X2A ,2X2,,,,,,,,,,,,,,
571a64f73004565451453b73,2X2A ,2X2,G050,Vacant Ready,4/22/16,2/29/16,1590,1215,182.c3r,60," c3r - Trillium Reno Adj, Central Air/Heat, Garage/Private Parking, Renovated 2 BD, Top 2nd Floor, Vaulted Ceiling, View-Territorial, Washer/Dryer-In Unit",280,11,1625,0,1625
571a64f73004565451453b73,2X2A ,2X2,I061,On Notice,6/10/16,5/31/16,1294,1174,182.c2r,55," c2r - Poppy Classic Adj, Central Air/Heat, End Unit, Garage/Private Parking, Renovated 2 BD, Walk In Level, Washer/Dryer-In Unit",270,10,1625,0,1625
571a64f83004565451453b74,1X1 ,1X1,,,,,,,,,,,,,,
571a64f83004565451453b74,1X1 ,1X1,S06,Vacant Ready,4/22/16,2/17/16,900,774,183.a1r,0," Courtyard View, Fireplace, Renovated 1 BD, Top Floor, Washer/Dryer in Unit",50,12,1150,0,1150
571a64f83004565451453b74,1X1 ,1X1,S18,Vacant Ready,4/22/16,4/11/16,864,774,183.a1r,0," Courtyard View, End Unit, Fireplace, Renovated 1 BD, Top Floor, Washer/Dryer in Unit",60,12,1160,0,1160
571a64f83004565451453b74,1X1 ,1X1,S12,On Notice,5/9/16,4/29/16,997,774,183.a1r,0," Courtyard View, Fireplace, Renovated 1 BD, Top Floor, Washer/Dryer in Unit",50,11,1150,0,1150
571a64f83004565451453b74,1X1 ,1X1,B07,On Notice,5/10/16,4/30/16,865,774,183.a1,0," 1st Floor, a1 - Chelsea Classic Adj, Classic 1 BD, View - Courtyard, Washer/Dryer in Unit",-20,11,1080,0,1080
571a64f83004565451453b74,1X1 ,1X1,B06,On Notice,5/11/16,5/1/16,990,774,183.a1,0," a1 - Chelsea Classic Adj, Classic 1 BD, Fireplace, Top Floor, View - Courtyard, Washer/Dryer in Unit",-5,11,1095,0,1095
571a64f83004565451453b74,1X1 ,1X1,D03,On Notice,5/30/16,5/20/16,865,774,183.a1,0," 1st Floor, a1 - Chelsea Classic Adj, Classic 1 BD, Courtyard View, Fireplace, Washer/Dryer in Unit",-15,11,1085,0,1085
571a64f83004565451453b74,1X1 ,1X1,B04,On Notice,6/10/16,5/31/16,1085,774,183.a1r,0," 1st Floor, Renovated 1 BD, View-Courtyard, Washer/Dryer in Unit",35,10,1135,0,1135
571a64f83004565451453b74,2X2 ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b74,2X2 ,2X2,L10,On Notice,5/5/16,4/25/16,1118,1050,183.c1r,0," 1st Floor, Greenbelt View, Renovated 2 BD, Washer/Dryer in Unit",30,11,1410,0,1410
571a64f83004565451453b74,2X2 ,2X2,E09,On Notice,5/10/16,4/30/16,1215,1050,183.c1r,0," Black Appliances, Fireplace, Greenbelt View, Microwave, Renovated 2 BD, Top Floor, Washer/Dryer in Unit",70,11,1445,0,1445
571a64f83004565451453b74,2X2 ,2X2,N13,On Notice,5/10/16,4/30/16,1047,1050,183.c1r,0," 1st Floor, Greenbelt View, Renovated 2 BD, Washer/Dryer in Unit",30,11,1405,0,1405
571a64f83004565451453b74,2X2 ,2X2,R05,On Notice,5/17/16,5/7/16,1460,1050,183.c1r,0," 1st Floor, Fireplace, Greenbelt View, Renovated 2 BD, Washer/Dryer in Unit",35,11,1415,0,1415
571a64f83004565451453b74,3X2 ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b74,3X2 ,2X2,E17,On Notice,6/10/16,5/31/16,1505,1239,183.d1r,0," 2nd Floor, End Unit, Fireplace, Greenbelt View, Renovated 3 BD, Washer/Dryer in Unit",50,10,1605,0,1605
571a64f83004565451453b75,1X1 ,1X1,,,,,,,,,,,,,,
571a64f83004565451453b75,1X1 ,1X1,K81,On Notice,5/28/16,5/18/16,909,722,184.a1r,0," Corner Unit, Renovated 1 BD, Walk-in Level",20,10,1155,0,1155
571a64f83004565451453b75,2X2 ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b75,2X2 ,2X2,H64,Vacant Ready,4/22/16,3/27/16,1130,927,184.c1r,0," 2nd Floor, Renovated 2 BD, View-Partial",20,12,1320,0,1320
571a64f83004565451453b75,2X2 ,2X2,O99,Vacant Ready,4/22/16,3/21/16,1215,927,184.c1r,0," Renovated 2 BD, View-Courtyard, Walk-in Level",20,12,1320,0,1320
571a64f83004565451453b75,2X2 ,2X2,E36,Vacant Unavailable,4/29/16,4/19/16,991,927,184.c1,0," 2nd Floor, c1 - 2 Bedroom Classic Adj, Classic 2 BD, View-Pool",5,12,1315,0,1315
571a64f83004565451453b75,2X2 ,2X2,F41,On Notice,4/29/16,4/19/16,1442,927,184.c1r,0," Corner Unit, Renovated 2 BD, View-Partial, Walk-in Level",20,12,1330,0,1330
571a64f83004565451453b75,2X2 ,2X2,P117,On Notice,5/15/16,4/30/16,1109,927,184.c1r,0," Renovated 2 BD, View-Partial, Walk-in Level",10,12,1345,0,1345
571a64f83004565451453b75,2X2 ,2X2,H63,On Notice,6/6/16,5/27/16,1093,927,184.c1r,0," Renovated 2 BD, View-Partial, Walk-in Level",10,12,1345,0,1345
571a64f83004565451453b75,2X2 ,2X2,B14,On Notice,6/10/16,5/31/16,1125,927,184.c1,0," 2nd Floor, c1 - 2 Bedroom Classic Adj, Classic 2 BD, View-Partial",-10,12,1325,0,1325
571a64f83004565451453b76,1X1 ,1X1,,,,,,,,,,,,,,
571a64f83004565451453b76,1X1 ,1X1,2522,Vacant Ready,4/22/16,3/3/16,475,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,684,0,684
571a64f83004565451453b76,1X1 ,1X1,3318,Vacant Ready,4/22/16,3/20/16,509,700,186.a1,30," 1st Floor, a1 - Augusta Classic Adj, Classic 1 BD, Utility Package A1",74,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,517,Vacant Unavailable,4/23/16,4/13/16,575,700,186.a1r,0," 1st Floor, a1 - Augusta Classic Adj, Plank Flooring, Renovated 1 BD, Utility Package A1",174,11,774,0,774
571a64f83004565451453b76,1X1 ,1X1,713,On Notice,5/26/16,5/16/16,560,700,186.a1r,0," 1st Floor, Renovated 1 BD, Utility Package A1",94,12,694,0,694
571a64f83004565451453b76,1X1 ,1X1,3322,On Notice,5/29/16,5/19/16,510,700,186.a1,30," a1 - Augusta Classic Adj, Classic 1 BD, Utility Package A1",64,12,664,0,664
571a64f83004565451453b76,1X1 ,1X1,1125,On Notice,5/30/16,5/20/16,673,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,1824,On Notice,6/2/16,5/23/16,532,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,3327,On Notice,6/6/16,5/27/16,533,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,524,On Notice,6/8/16,5/29/16,555,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,414,On Notice,6/9/16,5/30/16,542,700,186.a1r,0," 1st Floor, Renovated 1 BD, Utility Package A1",94,11,684,0,684
571a64f83004565451453b76,1X1 ,1X1,1115,On Notice,6/10/16,5/31/16,576,700,186.a1,30," 1st Floor, a1 - Augusta Classic Adj, Classic 1 BD, Utility Package A1",74,11,664,0,664
571a64f83004565451453b76,1X1 ,1X1,2822,On Notice,6/12/16,6/2/16,500,700,186.a1,30," a1 - Augusta Classic Adj, Classic 1 BD, Utility Package A1",64,11,654,0,654
571a64f83004565451453b76,1X1 ,1X1,528,On Notice,6/19/16,6/9/16,637,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,717,On Notice,6/22/16,6/12/16,540,700,186.a1r,0," 1st Floor, Renovated 1 BD, Utility Package A1",94,11,684,0,684
571a64f83004565451453b76,1X1 ,1X1,2324,On Notice,6/24/16,6/14/16,525,700,186.a1r,0," Renovated 1 BD, Utility Package A1",84,11,674,0,674
571a64f83004565451453b76,1X1 ,1X1,3314,On Notice,6/26/16,6/16/16,565,700,186.a1r,0," 1st Floor, Renovated 1 BD, Utility Package A1",94,11,684,0,684
571a64f83004565451453b76,1X1 ,1X1,715,On Notice,7/1/16,6/21/16,585,700,186.a1r,0," 1st Floor, Plank Flooring, Renovated 1 BD, Utility Package A1",139,11,729,0,729
571a64f83004565451453b76,2X2 ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b76,2X2 ,2X2,3122,Vacant Unavailable,4/22/16,3/28/16,633,930,186.c1r,0," c1r - Pinehurst Reno Adj, Renovated 2 BD, Utility Package C1",44,10,824,0,824
571a64f83004565451453b76,2X2 ,2X2,814,Vacant Ready,4/22/16,3/12/16,705,930,186.c1r,0," 1st Floor, c1r - Pinehurst Reno Adj, Plank Flooring, Renovated 2 BD, Utility Package C1",144,10,924,0,924
571a64f83004565451453b76,2X2 ,2X2,316,On Notice,5/11/16,5/1/16,700,930,186.c1r,0," 1st Floor, c1r - Pinehurst Reno Adj, Renovated 2 BD, Utility Package C1",79,10,879,0,879
571a64f83004565451453b76,2X2 ,2X2,3111DWN,Vacant Unavailable,5/12/16,3/2/16,640,930,186.c1r,0," 1st Floor, c1r - Pinehurst Reno Adj, Renovated 2 BD, Utility Package C1",54,10,854,0,854
571a64f83004565451453b76,2X2 ,2X2,3121DWN,Vacant Unavailable,5/12/16,2/22/16,675,930,186.c1r,0," c1r - Pinehurst Reno Adj, Renovated 2 BD, Utility Package C1",44,10,844,0,844
571a64f83004565451453b76,2X2 ,2X2,328,On Notice,6/10/16,5/31/16,595,930,186.c1,0," c1 - Pinehurst Classic Adj, Classic 2 BD, Utility Package C1",-6,10,799,0,799
571a64f83004565451453b76,2X2A ,2X2A,,,,,,,,,,,,,,
571a64f83004565451453b76,2X2A ,2X2A,1313,Vacant Ready,4/22/16,3/6/16,705,960,186.c2r,0," 1st Floor, Plank Flooring, Renovated 2 BD, Utility Package C2",197,11,967,0,967
571a64f83004565451453b76,2X2A ,2X2A,922,Vacant Ready,4/22/16,4/10/16,623,960,186.c2r,0," Renovated 2 BD, Utility Package C2",97,11,867,0,867
571a64f83004565451453b76,2X2A ,2X2A,1322,On Notice,5/20/16,5/10/16,636,960,186.c2r,0," Renovated 2 BD, Utility Package C2, View- Pool",112,10,917,0,917
571a64f83004565451453b76,2X2A ,2X2A,1912,On Notice,6/10/16,5/31/16,775,960,186.c2r,0," 1st Floor, Plank Flooring, Renovated 2 BD, Utility Package C2, View- Golf",217,11,1022,0,1022
571a64f83004565451453b76,2X2A ,2X2A,1421,On Notice,6/29/16,6/19/16,685,960,186.c2,0," Classic 2 BD, Utility Package C2",72,10,862,0,862
571a64f83004565451453b76,2X2A ,2X2A,924,On Notice,7/4/16,6/24/16,685,960,186.c2r,0," Renovated 2 BD, Utility Package C2",97,10,887,0,887
571a64f83004565451453b76,2X2A ,2X2A,1424,On Notice,7/6/16,6/26/16,706,960,186.c2r,0," Renovated 2 BD, Utility Package C2, View- Pool",112,10,902,0,902
571a64f83004565451453b76,STUD ,STUD,,,,,,,,,,,,,,
571a64f83004565451453b76,STUD ,STUD,2411,Vacant Ready,4/22/16,12/24/15,433,460,186.sr,0," 1st Floor, Renovated Studio, Utility Package S",89,12,649,0,649
571a64f83004565451453b76,STUD ,STUD,2927,Vacant Ready,4/22/16,10/14/15,550,460,186.sr,0," Renovated Studio, Utility Package S",79,12,639,0,639
571a64f83004565451453b76,STUD ,STUD,2921,Vacant Unavailable,4/25/16,4/15/16,505,460,186.sr,0," Renovated Studio, Utility Package S",79,12,639,0,639
571a64f83004565451453b77,2X1 ,2X1,,,,,,,,,,,,,,
571a64f83004565451453b77,2X1 ,2X1,3202,On Notice,5/5/16,4/25/16,1690,1034,189.b3,0," b3-2x1 Safflowe, Walk-In Closet",0,12,1900,0,1900
571a64f83004565451453b77,2X1 ,2X1,3203,On Notice,5/18/16,5/8/16,1622,1034,189.b3,0," b3-2x1 Safflowe, Walk-In Closet",0,11,1905,0,1905
571a64f83004565451453b77,2X2A ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b77,2X2A ,2X2,2103,Vacant Ready,4/22/16,3/7/16,1730,1104,189.c2,0," Assigned Parking, c2 - 2x2 Larkspur, Fire access",0,12,2000,0,2000
571a64f83004565451453b77,3X2 ,3X2,,,,,,,,,,,,,,
571a64f83004565451453b77,3X2 ,3X2,12106,Vacant Ready,4/22/16,3/28/16,1784,1312,189.d1,0," Corner Unit, d1 - 3x2 Hollyhock, Fire access",20,12,2240,0,2240
571a64f83004565451453b77,3X2 ,3X2,7206,On Notice,5/10/16,4/30/16,1805,1312,189.d1,0," Corner Unit, d1 - 3x2 Hollyhock, Walk-In Closet",20,11,2260,0,2260
571a64f83004565451453b77,3X2A ,3X2,,,,,,,,,,,,,,
571a64f83004565451453b77,3X2A ,3X2,5106,Vacant Ready,4/22/16,3/31/16,2480,1432,189.d3,0," Corner Unit, d3 - 3x2 Oleander, Parking - Garage, Walk-In Closet",195,12,2590,0,2590
571a64f83004565451453b77,3X2A ,3X2,4101,On Notice,5/25/16,5/15/16,2286,1432,189.d3,0," Corner Unit, d3 - 3x2 Oleander, Parking - Garage, Walk-In Closet",195,11,2635,0,2635
571a64f83004565451453b77,3X2B ,3X2,,,,,,,,,,,,,,
571a64f83004565451453b77,3X2B ,3X2,8304,Vacant Ready,4/22/16,4/4/16,2195,1441,189.d4,0," Corner Unit, d4 - 3x2 Oleander, Parking - Garage",195,12,2675,0,2675
571a64f83004565451453b77,3X2B ,3X2,17302,On Notice,6/1/16,5/22/16,2087,1441,189.d4,0," d4 - 3x2 Oleander, Parking - Garage",175,10,2715,0,2715
571a64f83004565451453b78,1X1R ,1X1,,,,,,,,,,,,,,
571a64f83004565451453b78,1X1R ,1X1,06DDWN,Vacant Unavailable,7/1/16,1/30/16,1154,722,191.a1r,0," Fireplace, Renovated 1 BD, Washer/Dryer-In Unit",5,12,1215,0,1215
571a64f83004565451453b78,1X1R ,1X1,06GDWN,Vacant Unavailable,7/1/16,1/5/16,1018,722,191.a1r,0," Fireplace, Renovated 1 BD, Top 2nd Floor, View-Courtyard, View-Pool, Washer/Dryer-In Unit",25,12,1235,0,1235
571a64f83004565451453b78,2X1.5R ,2X1.5,,,,,,,,,,,,,,
571a64f83004565451453b78,2X1.5R ,2X1.5,01A,On Notice,5/12/16,5/2/16,1260,840,191.b1r,0," b1 - Pine Classic Adj, End Unit, Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",10,11,1360,0,1360
571a64f83004565451453b78,2X1.5R ,2X1.5,03A,On Notice,5/29/16,5/19/16,1275,840,191.b1r,0," End Unit, Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",10,11,1370,0,1370
571a64f83004565451453b78,2X2 ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b78,2X2 ,2X2,25F,On Notice,7/14/16,7/4/16,1220,864,191.c1,0," c1 - Cedar Classic Adj, Classic 2 BD, Fireplace, Top 2nd Floor, Washer/Dryer-In Unit",-40,11,1575,0,1575
571a64f83004565451453b78,2X2R ,2X2,,,,,,,,,,,,,,
571a64f83004565451453b78,2X2R ,2X2,02C,Vacant Ready,4/22/16,3/19/16,1290,864,191.c1r,0," Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",5,12,1320,0,1320
571a64f83004565451453b78,2X2R ,2X2,02F,Vacant Ready,4/22/16,2/27/16,1330,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,12,1335,0,1335
571a64f83004565451453b78,2X2R ,2X2,14F,Vacant Ready,4/22/16,2/29/16,1153,864,191.c1r,0," c1 - Cedar Classic Adj, Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,12,1335,0,1335
571a64f83004565451453b78,2X2R ,2X2,22G,Vacant Ready,4/22/16,3/1/16,1740,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,12,1335,0,1335
571a64f83004565451453b78,2X2R ,2X2,24B,Vacant Ready,4/22/16,3/22/16,1248,864,191.c1r,0," Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",5,12,1320,0,1320
571a64f83004565451453b78,2X2R ,2X2,07F,Vacant Unavailable,4/30/16,4/20/16,1390,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,12,1360,0,1360
571a64f83004565451453b78,2X2R ,2X2,26B,On Notice,5/7/16,4/27/16,1305,864,191.c1r,0," c1 - Cedar Classic Adj, Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",5,11,1355,0,1355
571a64f83004565451453b78,2X2R ,2X2,15G,On Notice,5/10/16,4/30/16,1225,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, View-Courtyard, Washer/Dryer-In Unit",20,11,1365,0,1365
571a64f83004565451453b78,2X2R ,2X2,15B,On Notice,5/11/16,5/1/16,1435,864,191.c1r,0," Fireplace, Renovated 2 BD, View-Courtyard, Washer/Dryer-In Unit",5,11,1350,0,1350
571a64f83004565451453b78,2X2R ,2X2,05G,On Notice,5/27/16,5/12/16,1230,864,191.c1r,0," c1 - Cedar Classic Adj, Fireplace, Renovated 2 BD, Top 2nd Floor, View-Courtyard, View-Pool, Washer/Dryer-In Unit",25,11,1375,0,1375
571a64f83004565451453b78,2X2R ,2X2,16G,On Notice,5/28/16,5/18/16,1629,864,191.c1r,0," c1 - Cedar Classic Adj, Fireplace, Renovated 2 BD, Top 2nd Floor, View-Courtyard, Washer/Dryer-In Unit",20,11,1370,0,1370
571a64f83004565451453b78,2X2R ,2X2,21F,On Notice,6/1/16,5/22/16,1445,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,10,1375,0,1375
571a64f83004565451453b78,2X2R ,2X2,23G,On Notice,6/25/16,6/15/16,1294,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,10,1365,0,1365
571a64f83004565451453b78,2X2R ,2X2,06CDWN,Vacant Unavailable,7/1/16,1/14/16,1355,864,191.c1r,0," Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",5,10,1355,0,1355
571a64f83004565451453b78,2X2R ,2X2,06HDWN,Vacant Unavailable,7/1/16,12/31/15,1299,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, View-Courtyard, View-Pool, Washer/Dryer-In Unit",25,10,1375,0,1375
571a64f83004565451453b78,2X2R ,2X2,03B,On Notice,7/10/16,6/30/16,1375,864,191.c1r,0," Fireplace, Renovated 2 BD, Washer/Dryer-In Unit",5,12,1365,0,1365
571a64f83004565451453b78,2X2R ,2X2,17G,On Notice,7/10/16,6/30/16,1370,864,191.c1r,0," Fireplace, Renovated 2 BD, Top 2nd Floor, Washer/Dryer-In Unit",20,12,1380,0,1380
571a64fb3004565451453b7a,1X1 ,1X1,,,,,,,,,,,,,,
571a64fb3004565451453b7a,1X1 ,1X1,B302,Vacant Ready,4/22/16,1/20/16,970,644,194.a2r,0," Black Appliances, Renovated 1 BD, Vaulted Ceiling",85,12,1190,0,1190
571a64fb3004565451453b7a,1X1 ,1X1,D205,Vacant Ready,4/22/16,4/13/16,1525,644,194.a2r,0," Renovated 1 BD, View, White Appliances",80,12,1185,0,1185
571a64fb3004565451453b7a,1X1 ,1X1,F202,Vacant Ready,4/22/16,1/4/16,1560,644,194.a2r,0," Black Appliances, Renovated 1 BD, View-Street, Vinyl Plank Flooring",105,12,1210,0,1210
571a64fb3004565451453b7a,1X1 ,1X1,I302,Vacant Ready,4/22/16,4/11/16,1140,644,194.a2r,0," Renovated 1 BD, Vaulted Ceiling, White Appliances",85,12,1190,0,1190
571a64fb3004565451453b7a,1X1 ,1X1,J102,Vacant Ready,4/22/16,4/8/16,1215,644,194.a2r,0," Renovated 1 BD, View, Walk In Level, White Appliances",90,12,1195,0,1195
571a64fb3004565451453b7a,1X1 ,1X1,L108,Vacant Unavailable,4/25/16,4/7/16,1090,644,194.a2r,0," Black Appliances, Corner, Renovated 1 BD, View-Nature",105,11,1215,0,1215
571a64fb3004565451453b7a,1X1 ,1X1,M302,Vacant Unavailable,4/27/16,4/17/16,1200,644,194.a2r,0," Renovated 1 BD, Vaulted Ceiling, White Appliances",85,11,1195,0,1195
571a64fb3004565451453b7a,1X1 ,1X1,P304,Vacant Unavailable,4/28/16,4/7/16,1031,644,194.a2r,0," Black Appliances, Renovated 1 BD, Vaulted Ceiling, View-Nature",105,11,1215,0,1215
571a64fb3004565451453b7a,1X1 ,1X1,M104,On Notice,5/2/16,4/22/16,1004,644,194.a2r,0," Black Appliances, Renovated 1 BD, View-Street",55,11,1170,0,1170
571a64fb3004565451453b7a,1X1 ,1X1,P207,On Notice,5/10/16,4/30/16,958,644,194.a2r,0," Black Appliances, Renovated 1 BD, View-Nature",90,11,1205,0,1205
571a64fb3004565451453b7a,1X1 ,1X1,D105,On Notice,5/11/16,5/1/16,1095,644,194.a2r,0," Renovated 1 BD, View-Street, Walk In Level, White Appliances",65,11,1180,0,1180
571a64fb3004565451453b7a,1X1 ,1X1,K107,On Notice,5/11/16,5/1/16,1190,644,194.a2r,0," Black Appliances, Renovated 1 BD, View-Nature, Vinyl Plank Flooring",165,11,1280,0,1280
571a64fb3004565451453b7a,1X1 ,1X1,Q207,On Notice,6/4/16,5/25/16,1375,644,194.a2r,0," Renovated 1 BD, Vaulted Ceiling, View-Street, White Appliances",70,10,1200,0,1200
571a64fb3004565451453b7a,1X1 ,1X1,L208,On Notice,6/7/16,5/28/16,1235,644,194.a2r,0," Black Appliances, Corner, Renovated 1 BD, View-Nature",105,10,1235,0,1235
571a64fb3004565451453b7a,2X1 ,2X1A,,,,,,,,,,,,,,
571a64fb3004565451453b7a,2X1 ,2X1A,S201,On Notice,5/6/16,4/26/16,1300,843,194.b1r,0," Black Appliances, Corner, Renovated 2 BD, Vaulted Ceiling, View",110,10,1495,0,1495
571a64fb3004565451453b7a,2X1 ,2X1A,R101,On Notice,6/21/16,6/11/16,1390,843,194.b1r,0," Black Appliances, Renovated 2 BD, View-Street, Vinyl Plank Flooring, Walk In Level",140,10,1580,0,1580
571a64fb3004565451453b7a,2X1A ,2X1A,,,,,,,,,,,,,,
571a64fb3004565451453b7a,2X1A ,2X1A,D106,On Notice,5/13/16,5/3/16,1275,844,194.b2r,0," Black Appliances, Corner, Renovated 2 BD, View-Street, Walk In Level",80,11,1495,0,1495
571a64fb3004565451453b7a,2X2 ,2X2,,,,,,,,,,,,,,
571a64fb3004565451453b7a,2X2 ,2X2,E206,Vacant Ready,4/22/16,3/20/16,1585,908,194.c1r,0," Corner, Renovated 2 BD, View-Street, Vinyl Plank Flooring, White Appliances",145,11,1620,0,1620
571a64fb3004565451453b7a,2X2 ,2X2,E306,Vacant Unavailable,4/22/16,4/11/16,1275,908,194.c1r,0," Corner, Renovated 2 BD, Vaulted Ceiling, View-Street, White Appliances",85,11,1560,0,1560
571a64fb3004565451453b7a,2X2 ,2X2,P201,On Notice,5/10/16,4/30/16,1205,908,194.c1r,0," Black Appliances, Corner, Renovated 2 BD, View-Street",70,10,1580,0,1580
571a64fb3004565451453b7a,2X2 ,2X2,E308,On Notice,5/22/16,5/12/16,1575,908,194.c1r,0," Corner, Renovated 2 BD, Vaulted Ceiling, View-Nature, White Appliances",120,11,1635,0,1635
571a64fb3004565451453b7a,2X2 ,2X2,G201,On Notice,7/17/16,7/7/16,1433,908,194.c1r,0," Corner, Renovated 2 BD, View, White Appliances",95,12,1600,0,1600
571a64fb3004565451453b7a,2X2A ,2X2,,,,,,,,,,,,,,
571a64fb3004565451453b7a,2X2A ,2X2,H101,Vacant Ready,4/22/16,4/10/16,1340,920,194.c2r,0," Corner, Renovated 2 BD, View, Vinyl Plank Flooring, White Appliances",170,11,1760,0,1760
